reading_date,contract_id,contract_version,used_kw,reading_status,ingested_at
2024-08-14,102,1,21.63,on_time,2026-01-21 02:36:43.533639
2024-08-15,102,1,19.87,on_time,2026-01-21 02:36:43.533639
2024-08-16,102,1,16.38,on_time,2026-01-21 02:36:43.533639
2024-08-17,102,1,17.61,on_time,2026-01-21 02:36:43.533639
2024-08-18,102,1,12.32,on_time,2026-01-21 02:36:43.533639
2024-08-19,102,1,15.41,on_time,2026-01-21 02:36:43.533639
2024-08-20,102,1,19.61,estimated,2026-01-21 02:36:43.533639
2024-08-21,102,1,14.01,on_time,2026-01-21 02:36:43.533639
2024-08-22,102,1,14.47,on_time,2026-01-21 02:36:43.533639
2024-08-23,102,1,23.56,estimated,2026-01-21 02:36:43.533639
2024-08-24,102,1,21.13,on_time,2026-01-21 02:36:43.533639
2024-08-25,102,1,13.76,on_time,2026-01-21 02:36:43.533639
2024-08-26,102,1,27.09,on_time,2026-01-21 02:36:43.533639
2024-08-27,102,1,22.04,on_time,2026-01-21 02:36:43.533639
2024-08-28,102,1,18.28,on_time,2026-01-21 02:36:43.533639
2024-08-29,102,1,14.81,on_time,2026-01-21 02:36:43.533639
2024-08-30,102,1,21.58,on_time,2026-01-21 02:36:43.533639
2024-08-31,102,1,22.91,on_time,2026-01-21 02:36:43.533639
2024-09-01,102,1,11.0,on_time,2026-01-21 02:36:43.533639
2024-09-02,102,1,14.46,on_time,2026-01-21 02:36:43.533639
2024-09-03,102,1,13.23,on_time,2026-01-21 02:36:43.533639
2024-09-04,102,1,21.13,on_time,2026-01-21 02:36:43.533639
2024-09-05,102,1,18.97,on_time,2026-01-21 02:36:43.533639
2024-09-06,102,1,16.12,on_time,2026-01-21 02:36:43.533639
2024-09-07,102,1,16.91,on_time,2026-01-21 02:36:43.533639
2024-09-08,102,1,17.77,on_time,2026-01-21 02:36:43.533639
2024-09-09,102,1,15.81,estimated,2026-01-21 02:36:43.533639
2024-09-10,102,1,18.13,on_time,2026-01-21 02:36:43.533639
2024-09-11,102,1,20.58,on_time,2026-01-21 02:36:43.533639
2024-09-12,102,1,22.32,on_time,2026-01-21 02:36:43.533639
2024-09-13,102,1,12.56,on_time,2026-01-21 02:36:43.533639
2024-09-14,102,1,9.83,late,2026-01-21 02:36:43.533639
2024-09-15,102,1,16.94,on_time,2026-01-21 02:36:43.533639
2024-09-16,102,1,15.65,on_time,2026-01-21 02:36:43.533639
2024-09-17,102,1,21.58,on_time,2026-01-21 02:36:43.533639
2024-09-18,102,1,23.51,estimated,2026-01-21 02:36:43.533639
2024-09-19,102,1,11.41,on_time,2026-01-21 02:36:43.533639
2024-09-20,102,1,12.04,on_time,2026-01-21 02:36:43.533639
2024-09-21,102,2,25.03,on_time,2026-01-21 02:36:43.533639
2024-09-22,102,1,16.28,on_time,2026-01-21 02:36:43.533639
2024-09-23,102,1,14.01,on_time,2026-01-21 02:36:43.533639
2024-09-24,102,1,18.03,on_time,2026-01-21 02:36:43.533639
2024-09-25,102,1,16.3,on_time,2026-01-21 02:36:43.533639
2024-09-26,102,2,22.95,late,2026-01-21 02:36:43.533639
2024-09-27,102,1,19.25,on_time,2026-01-21 02:36:43.533639
2024-09-28,102,1,12.1,on_time,2026-01-21 02:36:43.533639
2024-09-29,102,1,13.12,on_time,2026-01-21 02:36:43.533639
2024-09-30,102,1,19.82,on_time,2026-01-21 02:36:43.533639
2024-10-01,102,2,22.39,on_time,2026-01-21 02:36:43.534643
2024-10-02,102,2,30.96,on_time,2026-01-21 02:36:43.534643
2024-10-03,102,2,14.36,on_time,2026-01-21 02:36:43.534643
2024-10-04,102,2,14.43,on_time,2026-01-21 02:36:43.534643
2024-10-05,102,2,20.94,on_time,2026-01-21 02:36:43.534643
2024-10-06,102,2,17.7,on_time,2026-01-21 02:36:43.534643
2024-10-07,102,2,27.38,on_time,2026-01-21 02:36:43.534643
2024-10-08,102,2,23.07,on_time,2026-01-21 02:36:43.534643
2024-10-09,102,2,24.17,on_time,2026-01-21 02:36:43.534643
2024-10-10,102,2,12.75,on_time,2026-01-21 02:36:43.534643
2024-10-11,102,2,28.3,on_time,2026-01-21 02:36:43.534643
2024-10-12,102,2,14.24,on_time,2026-01-21 02:36:43.534643
2024-10-13,102,2,15.67,on_time,2026-01-21 02:36:43.534643
2024-10-14,102,2,22.94,on_time,2026-01-21 02:36:43.534643
2024-10-15,102,1,13.58,on_time,2026-01-21 02:36:43.534643
2024-10-16,102,2,28.34,on_time,2026-01-21 02:36:43.534643
2024-10-17,102,2,25.82,on_time,2026-01-21 02:36:43.534643
2024-10-18,102,2,23.3,on_time,2026-01-21 02:36:43.534643
2024-10-19,102,2,31.02,on_time,2026-01-21 02:36:43.534643
2024-10-20,102,2,21.54,on_time,2026-01-21 02:36:43.534643
2024-10-21,102,2,18.39,on_time,2026-01-21 02:36:43.534643
2024-10-22,102,2,14.05,on_time,2026-01-21 02:36:43.534643
2024-10-23,102,2,32.16,on_time,2026-01-21 02:36:43.534643
2024-10-24,102,2,30.02,on_time,2026-01-21 02:36:43.534643
2024-10-25,102,2,19.79,on_time,2026-01-21 02:36:43.534643
2024-10-26,102,2,20.41,on_time,2026-01-21 02:36:43.534643
2024-10-27,102,2,20.26,on_time,2026-01-21 02:36:43.534643
2024-10-28,102,2,28.08,on_time,2026-01-21 02:36:43.534643
2024-10-29,102,2,29.36,on_time,2026-01-21 02:36:43.534643
2024-10-30,102,2,17.7,estimated,2026-01-21 02:36:43.534643
2024-10-31,102,2,21.92,on_time,2026-01-21 02:36:43.534643
2024-11-01,102,2,22.66,on_time,2026-01-21 02:36:43.534643
2024-11-02,102,2,15.26,on_time,2026-01-21 02:36:43.534643
2024-11-03,102,2,11.68,on_time,2026-01-21 02:36:43.534643
2024-11-04,102,2,27.38,on_time,2026-01-21 02:36:43.534643
2024-11-05,102,2,18.42,on_time,2026-01-21 02:36:43.534643
2024-11-06,102,2,20.17,on_time,2026-01-21 02:36:43.534643
2024-11-07,102,2,27.18,on_time,2026-01-21 02:36:43.534643
2024-11-08,102,2,13.64,on_time,2026-01-21 02:36:43.534643
2024-11-09,102,2,25.03,on_time,2026-01-21 02:36:43.534643
2024-11-10,102,2,23.92,on_time,2026-01-21 02:36:43.534643
2024-11-11,102,2,26.15,on_time,2026-01-21 02:36:43.534643
2024-11-12,102,2,22.43,on_time,2026-01-21 02:36:43.534643
2024-11-13,102,2,19.58,on_time,2026-01-21 02:36:43.534643
2024-11-14,102,2,15.44,on_time,2026-01-21 02:36:43.534643
2024-11-15,102,2,21.16,on_time,2026-01-21 02:36:43.534643
2024-11-16,102,2,11.54,on_time,2026-01-21 02:36:43.534643
2024-11-17,102,1,17.39,on_time,2026-01-21 02:36:43.534643
2024-11-18,102,2,21.49,late,2026-01-21 02:36:43.534643
2024-11-19,102,2,17.99,on_time,2026-01-21 02:36:43.534643
2024-11-20,102,2,27.3,on_time,2026-01-21 02:36:43.534643
2024-11-21,102,2,24.08,on_time,2026-01-21 02:36:43.534643
2024-11-22,102,2,23.94,on_time,2026-01-21 02:36:43.534643
2024-11-23,102,2,25.03,on_time,2026-01-21 02:36:43.534643
2024-11-24,102,2,12.94,on_time,2026-01-21 02:36:43.534643
2024-11-25,102,2,23.43,on_time,2026-01-21 02:36:43.534643
2024-11-26,102,1,30.89,on_time,2026-01-21 02:36:43.534643
2024-11-27,102,2,25.06,on_time,2026-01-21 02:36:43.534643
2024-11-28,102,2,29.34,on_time,2026-01-21 02:36:43.534643
2024-11-29,102,2,18.61,on_time,2026-01-21 02:36:43.534643
2024-11-30,102,2,14.17,on_time,2026-01-21 02:36:43.534643
2024-12-01,102,2,31.39,on_time,2026-01-21 02:36:43.534643
2024-12-02,102,2,16.44,on_time,2026-01-21 02:36:43.534643
2024-12-03,102,2,16.26,on_time,2026-01-21 02:36:43.534643
2024-12-04,102,2,28.83,on_time,2026-01-21 02:36:43.534643
2024-12-05,102,2,17.05,on_time,2026-01-21 02:36:43.534643
2024-12-06,102,2,29.97,on_time,2026-01-21 02:36:43.534643
2024-12-07,102,2,13.03,estimated,2026-01-21 02:36:43.534643
2024-12-08,102,2,22.35,on_time,2026-01-21 02:36:43.534643
2024-12-09,102,2,23.03,on_time,2026-01-21 02:36:43.534643
2024-12-10,102,2,14.97,on_time,2026-01-21 02:36:43.534643
2024-12-11,102,2,31.07,late,2026-01-21 02:36:43.534643
2024-12-12,102,2,31.26,on_time,2026-01-21 02:36:43.535637
2024-12-13,102,2,29.45,on_time,2026-01-21 02:36:43.535637
2024-12-14,102,2,27.71,on_time,2026-01-21 02:36:43.535637
2024-12-15,102,2,21.24,on_time,2026-01-21 02:36:43.535637
2024-12-16,102,2,27.77,on_time,2026-01-21 02:36:43.535637
2024-12-17,102,2,28.93,on_time,2026-01-21 02:36:43.535637
2024-12-18,102,2,25.25,on_time,2026-01-21 02:36:43.535637
2024-12-19,102,2,30.34,on_time,2026-01-21 02:36:43.535637
2024-12-20,102,2,22.5,late,2026-01-21 02:36:43.535637
2024-12-21,102,2,23.54,on_time,2026-01-21 02:36:43.535637
2024-12-22,102,2,29.7,on_time,2026-01-21 02:36:43.535637
2024-12-23,102,2,19.65,on_time,2026-01-21 02:36:43.535637
2024-12-24,102,2,20.66,on_time,2026-01-21 02:36:43.535637
2024-12-25,102,2,18.4,late,2026-01-21 02:36:43.535637
2024-12-26,102,2,27.46,on_time,2026-01-21 02:36:43.535637
2024-12-27,102,2,25.24,on_time,2026-01-21 02:36:43.535637
2024-12-28,102,1,12.76,on_time,2026-01-21 02:36:43.535637
2024-12-29,102,2,31.76,on_time,2026-01-21 02:36:43.535637
2024-12-30,102,2,14.48,on_time,2026-01-21 02:36:43.535637
2024-12-31,102,2,15.76,on_time,2026-01-21 02:36:43.535637
2023-01-01,103,1,29.28,on_time,2026-01-21 02:36:43.535637
2023-01-02,103,1,13.62,on_time,2026-01-21 02:36:43.535637
2023-01-03,103,1,27.17,on_time,2026-01-21 02:36:43.535637
2023-01-04,103,1,27.57,on_time,2026-01-21 02:36:43.535637
2023-01-05,103,1,21.67,on_time,2026-01-21 02:36:43.535637
2023-01-06,103,1,13.93,on_time,2026-01-21 02:36:43.535637
2023-01-07,103,1,19.32,on_time,2026-01-21 02:36:43.535637
2023-01-08,103,1,26.34,on_time,2026-01-21 02:36:43.535637
2023-01-09,103,1,13.35,late,2026-01-21 02:36:43.535637
2023-01-10,103,1,13.12,on_time,2026-01-21 02:36:43.535637
2023-01-11,103,1,22.21,on_time,2026-01-21 02:36:43.535637
2023-01-12,103,1,15.02,on_time,2026-01-21 02:36:43.535637
2023-01-13,103,1,19.19,on_time,2026-01-21 02:36:43.535637
2023-01-14,103,1,29.38,on_time,2026-01-21 02:36:43.535637
2023-01-15,103,1,13.15,on_time,2026-01-21 02:36:43.536145
2023-01-16,103,1,13.82,on_time,2026-01-21 02:36:43.536145
2023-01-17,103,1,29.17,on_time,2026-01-21 02:36:43.536145
2023-01-18,103,1,20.32,on_time,2026-01-21 02:36:43.536145
2023-01-19,103,2,12.32,on_time,2026-01-21 02:36:43.536145
2023-01-20,103,1,25.7,on_time,2026-01-21 02:36:43.536145
2023-01-21,103,1,21.07,on_time,2026-01-21 02:36:43.536145
2023-01-22,103,1,13.04,on_time,2026-01-21 02:36:43.536145
2023-01-23,103,1,23.81,on_time,2026-01-21 02:36:43.536145
2023-01-24,103,1,21.06,on_time,2026-01-21 02:36:43.536145
2023-01-25,103,1,23.29,on_time,2026-01-21 02:36:43.536145
2023-01-26,103,1,12.35,on_time,2026-01-21 02:36:43.536145
2023-01-27,103,1,12.15,on_time,2026-01-21 02:36:43.536145
2023-01-28,103,1,26.07,on_time,2026-01-21 02:36:43.536145
2023-01-29,103,1,16.87,on_time,2026-01-21 02:36:43.536145
2023-01-30,103,1,29.79,on_time,2026-01-21 02:36:43.536145
2023-01-31,103,1,21.77,on_time,2026-01-21 02:36:43.536145
2023-02-01,103,2,20.41,late,2026-01-21 02:36:43.536145
2023-02-02,103,1,18.78,on_time,2026-01-21 02:36:43.536145
2023-02-03,103,1,28.81,on_time,2026-01-21 02:36:43.536145
2023-02-04,103,1,15.25,on_time,2026-01-21 02:36:43.536145
2023-02-05,103,1,14.55,on_time,2026-01-21 02:36:43.536145
2023-02-06,103,1,14.86,on_time,2026-01-21 02:36:43.536145
2023-02-07,103,1,20.11,on_time,2026-01-21 02:36:43.536145
2023-02-08,103,1,27.43,on_time,2026-01-21 02:36:43.536145
2023-02-09,103,1,27.55,on_time,2026-01-21 02:36:43.536145
2023-02-10,103,1,17.64,on_time,2026-01-21 02:36:43.536145
2023-02-11,103,1,24.07,on_time,2026-01-21 02:36:43.536145
2023-02-12,103,1,23.15,on_time,2026-01-21 02:36:43.536145
2023-02-13,103,1,21.81,on_time,2026-01-21 02:36:43.536145
2023-02-14,103,1,14.64,on_time,2026-01-21 02:36:43.536145
2023-02-15,103,1,20.74,on_time,2026-01-21 02:36:43.536145
2023-02-16,103,1,29.98,on_time,2026-01-21 02:36:43.536145
2023-02-17,103,1,23.32,on_time,2026-01-21 02:36:43.536145
2023-02-18,103,1,15.73,on_time,2026-01-21 02:36:43.536145
2023-02-19,103,1,15.4,on_time,2026-01-21 02:36:43.536145
2023-02-20,103,1,14.8,on_time,2026-01-21 02:36:43.536145
2023-02-21,103,2,19.65,on_time,2026-01-21 02:36:43.536145
2023-02-22,103,1,19.52,late,2026-01-21 02:36:43.536145
2023-02-23,103,1,17.41,on_time,2026-01-21 02:36:43.536145
2023-02-24,103,1,14.98,on_time,2026-01-21 02:36:43.536145
2023-02-25,103,1,23.94,on_time,2026-01-21 02:36:43.536145
2023-02-26,103,1,15.73,on_time,2026-01-21 02:36:43.536145
2023-02-27,103,1,21.45,on_time,2026-01-21 02:36:43.536145
2023-02-28,103,2,32.18,on_time,2026-01-21 02:36:43.536145
2023-03-01,103,1,25.75,on_time,2026-01-21 02:36:43.536145
2023-03-02,103,1,24.74,on_time,2026-01-21 02:36:43.536145
2023-03-03,103,1,21.68,on_time,2026-01-21 02:36:43.536145
2023-03-04,103,1,21.3,on_time,2026-01-21 02:36:43.536145
2023-03-05,103,1,11.26,on_time,2026-01-21 02:36:43.536145
2023-03-06,103,1,21.81,on_time,2026-01-21 02:36:43.536145
2023-03-07,103,1,26.96,on_time,2026-01-21 02:36:43.536145
2023-03-08,103,1,21.23,on_time,2026-01-21 02:36:43.536145
2023-03-09,103,1,23.54,on_time,2026-01-21 02:36:43.536145
2023-03-10,103,1,20.41,late,2026-01-21 02:36:43.536145
2023-03-11,103,1,20.34,on_time,2026-01-21 02:36:43.536145
2023-03-12,103,1,15.58,on_time,2026-01-21 02:36:43.536145
2023-03-13,103,1,11.38,on_time,2026-01-21 02:36:43.536145
2023-03-14,103,2,17.41,on_time,2026-01-21 02:36:43.536145
2023-03-15,103,1,19.25,on_time,2026-01-21 02:36:43.536145
2023-03-16,103,1,20.51,on_time,2026-01-21 02:36:43.536145
2023-03-17,103,1,27.85,on_time,2026-01-21 02:36:43.536145
2023-03-18,103,1,22.2,on_time,2026-01-21 02:36:43.536145
2023-03-19,103,1,17.1,on_time,2026-01-21 02:36:43.536145
2023-03-20,103,1,15.98,on_time,2026-01-21 02:36:43.536145
2023-03-21,103,1,11.29,on_time,2026-01-21 02:36:43.536145
2023-03-22,103,1,28.77,on_time,2026-01-21 02:36:43.536145
2023-03-23,103,1,18.75,on_time,2026-01-21 02:36:43.536145
2023-03-24,103,1,24.98,on_time,2026-01-21 02:36:43.536145
2023-03-25,103,1,27.69,on_time,2026-01-21 02:36:43.536145
2023-03-26,103,1,13.73,on_time,2026-01-21 02:36:43.536145
2023-03-27,103,1,25.21,on_time,2026-01-21 02:36:43.536145
2023-03-28,103,1,26.41,on_time,2026-01-21 02:36:43.536145
2023-03-29,103,1,12.7,on_time,2026-01-21 02:36:43.536145
2023-03-30,103,1,18.49,late,2026-01-21 02:36:43.536145
2023-03-31,103,1,24.25,on_time,2026-01-21 02:36:43.536145
2023-04-01,103,1,13.82,on_time,2026-01-21 02:36:43.536145
2023-04-02,103,1,16.1,on_time,2026-01-21 02:36:43.536145
2023-04-03,103,2,14.87,on_time,2026-01-21 02:36:43.536145
2023-04-04,103,1,16.82,on_time,2026-01-21 02:36:43.536145
2023-04-05,103,1,21.78,late,2026-01-21 02:36:43.536145
2023-04-06,103,1,22.26,on_time,2026-01-21 02:36:43.536145
2023-04-07,103,1,20.56,late,2026-01-21 02:36:43.536145
2023-04-08,103,2,14.88,on_time,2026-01-21 02:36:43.536145
2023-04-09,103,1,10.85,on_time,2026-01-21 02:36:43.536145
2023-04-10,103,1,28.9,on_time,2026-01-21 02:36:43.536145
2023-04-11,103,1,12.65,on_time,2026-01-21 02:36:43.536145
2023-04-12,103,1,25.02,on_time,2026-01-21 02:36:43.536145
2023-04-13,103,1,13.27,late,2026-01-21 02:36:43.536145
2023-04-14,103,1,11.14,on_time,2026-01-21 02:36:43.536145
2023-04-15,103,1,22.34,on_time,2026-01-21 02:36:43.536145
2023-04-16,103,1,22.8,on_time,2026-01-21 02:36:43.536145
2023-04-17,103,1,21.92,on_time,2026-01-21 02:36:43.536145
2023-04-18,103,1,20.48,on_time,2026-01-21 02:36:43.536145
2023-04-19,103,1,26.91,on_time,2026-01-21 02:36:43.536145
2023-04-20,103,1,13.35,on_time,2026-01-21 02:36:43.536145
2023-04-21,103,2,22.02,late,2026-01-21 02:36:43.536145
2023-04-22,103,1,25.16,on_time,2026-01-21 02:36:43.536145
2023-04-23,103,1,12.2,on_time,2026-01-21 02:36:43.536145
2023-04-24,103,1,23.27,on_time,2026-01-21 02:36:43.536145
2023-04-25,103,1,27.46,on_time,2026-01-21 02:36:43.536145
2023-04-26,103,1,26.66,on_time,2026-01-21 02:36:43.537150
2023-04-27,103,1,25.32,on_time,2026-01-21 02:36:43.537150
2023-04-28,103,1,31.58,on_time,2026-01-21 02:36:43.537150
2023-04-29,103,1,20.8,on_time,2026-01-21 02:36:43.537150
2023-04-30,103,1,28.67,on_time,2026-01-21 02:36:43.537150
2023-05-01,103,1,15.24,on_time,2026-01-21 02:36:43.537150
2023-05-02,103,1,19.83,on_time,2026-01-21 02:36:43.537150
2023-05-03,103,1,22.77,on_time,2026-01-21 02:36:43.537150
2023-05-04,103,1,28.21,on_time,2026-01-21 02:36:43.537150
2023-05-05,103,1,20.54,on_time,2026-01-21 02:36:43.537150
2023-05-06,103,1,29.96,on_time,2026-01-21 02:36:43.537150
2023-05-07,103,1,28.51,on_time,2026-01-21 02:36:43.537150
2023-05-08,103,1,18.47,on_time,2026-01-21 02:36:43.537150
2023-05-09,103,2,18.79,on_time,2026-01-21 02:36:43.537150
2023-05-10,103,1,28.95,on_time,2026-01-21 02:36:43.537150
2023-05-11,103,1,20.05,on_time,2026-01-21 02:36:43.537150
2023-05-12,103,1,14.29,on_time,2026-01-21 02:36:43.537150
2023-05-13,103,1,15.67,on_time,2026-01-21 02:36:43.537150
2023-05-14,103,1,19.07,on_time,2026-01-21 02:36:43.537150
2023-05-15,103,1,18.92,on_time,2026-01-21 02:36:43.537150
2023-05-16,103,1,19.31,late,2026-01-21 02:36:43.537150
2023-05-17,103,1,14.92,on_time,2026-01-21 02:36:43.537150
2023-05-18,103,1,23.32,on_time,2026-01-21 02:36:43.537150
2023-05-19,103,1,25.04,on_time,2026-01-21 02:36:43.537150
2023-05-20,103,1,30.31,on_time,2026-01-21 02:36:43.537150
2023-05-21,103,1,21.45,on_time,2026-01-21 02:36:43.537150
2023-05-22,103,1,27.44,on_time,2026-01-21 02:36:43.537150
2023-05-23,103,1,27.97,on_time,2026-01-21 02:36:43.537150
2023-05-24,103,1,23.66,on_time,2026-01-21 02:36:43.537150
2023-05-25,103,1,26.33,on_time,2026-01-21 02:36:43.537150
2023-05-26,103,1,14.21,on_time,2026-01-21 02:36:43.537150
2023-05-27,103,1,14.08,on_time,2026-01-21 02:36:43.537150
2023-05-28,103,1,26.33,on_time,2026-01-21 02:36:43.537150
2023-05-29,103,1,28.06,on_time,2026-01-21 02:36:43.537150
2023-05-30,103,1,12.85,late,2026-01-21 02:36:43.537150
2023-05-31,103,1,21.84,late,2026-01-21 02:36:43.537150
2023-06-01,103,1,30.54,on_time,2026-01-21 02:36:43.537150
2023-06-02,103,1,26.55,on_time,2026-01-21 02:36:43.537150
2023-06-03,103,1,21.84,on_time,2026-01-21 02:36:43.537150
2023-06-04,103,1,17.78,on_time,2026-01-21 02:36:43.537150
2023-06-05,103,2,24.88,on_time,2026-01-21 02:36:43.537150
2023-06-06,103,2,28.13,on_time,2026-01-21 02:36:43.537150
2023-06-07,103,1,14.21,on_time,2026-01-21 02:36:43.537150
2023-06-08,103,1,20.98,on_time,2026-01-21 02:36:43.537150
2023-06-09,103,1,12.25,on_time,2026-01-21 02:36:43.537150
2023-06-10,103,1,29.89,on_time,2026-01-21 02:36:43.537150
2023-06-11,103,1,21.76,on_time,2026-01-21 02:36:43.537150
2023-06-12,103,1,29.71,on_time,2026-01-21 02:36:43.537150
2023-06-13,103,1,19.46,on_time,2026-01-21 02:36:43.537150
2023-06-14,103,1,27.44,late,2026-01-21 02:36:43.537150
2023-06-15,103,1,14.44,on_time,2026-01-21 02:36:43.537150
2023-06-16,103,1,30.29,on_time,2026-01-21 02:36:43.537150
2023-06-17,103,1,16.36,on_time,2026-01-21 02:36:43.537150
2023-06-18,103,1,13.62,on_time,2026-01-21 02:36:43.537150
2023-06-19,103,1,26.03,on_time,2026-01-21 02:36:43.537150
2023-06-20,103,1,29.82,on_time,2026-01-21 02:36:43.537150
2023-06-21,103,1,16.28,on_time,2026-01-21 02:36:43.537150
2023-06-22,103,1,29.91,on_time,2026-01-21 02:36:43.537150
2023-06-23,103,1,30.07,on_time,2026-01-21 02:36:43.537150
2023-06-24,103,1,13.42,on_time,2026-01-21 02:36:43.537150
2023-06-25,103,1,21.61,on_time,2026-01-21 02:36:43.537150
2023-06-26,103,1,17.99,on_time,2026-01-21 02:36:43.537150
2023-06-27,103,1,27.42,on_time,2026-01-21 02:36:43.537150
2023-06-28,103,1,21.89,late,2026-01-21 02:36:43.537150
2023-06-29,103,1,18.76,on_time,2026-01-21 02:36:43.537150
2023-06-30,103,1,13.94,on_time,2026-01-21 02:36:43.537150
2023-07-01,103,1,11.89,on_time,2026-01-21 02:36:43.537150
2023-07-02,103,1,28.21,on_time,2026-01-21 02:36:43.537150
2023-07-03,103,1,28.94,on_time,2026-01-21 02:36:43.537150
2023-07-04,103,1,29.3,on_time,2026-01-21 02:36:43.537150
2023-07-05,103,1,27.69,on_time,2026-01-21 02:36:43.537150
2023-07-06,103,1,28.2,late,2026-01-21 02:36:43.537150
2023-07-07,103,1,19.77,on_time,2026-01-21 02:36:43.537150
2023-07-08,103,1,25.02,on_time,2026-01-21 02:36:43.537150
2023-07-09,103,1,13.1,on_time,2026-01-21 02:36:43.537150
2023-07-10,103,1,29.06,on_time,2026-01-21 02:36:43.537150
2023-07-11,103,1,22.19,on_time,2026-01-21 02:36:43.537150
2023-07-12,103,1,23.82,on_time,2026-01-21 02:36:43.537150
2023-07-13,103,1,27.82,on_time,2026-01-21 02:36:43.537150
2023-07-14,103,1,12.42,on_time,2026-01-21 02:36:43.537150
2023-07-15,103,1,21.15,on_time,2026-01-21 02:36:43.537150
2023-07-16,103,1,15.32,on_time,2026-01-21 02:36:43.537150
2023-07-17,103,1,15.81,on_time,2026-01-21 02:36:43.537150
2023-07-18,103,1,13.38,on_time,2026-01-21 02:36:43.537150
2023-07-19,103,1,18.82,on_time,2026-01-21 02:36:43.537150
2023-07-20,103,1,28.33,on_time,2026-01-21 02:36:43.537150
2023-07-21,103,1,23.83,on_time,2026-01-21 02:36:43.537150
2023-07-22,103,1,24.61,on_time,2026-01-21 02:36:43.537150
2023-07-23,103,1,28.38,on_time,2026-01-21 02:36:43.537150
2023-07-24,103,1,28.26,on_time,2026-01-21 02:36:43.537150
2023-07-25,103,1,23.04,on_time,2026-01-21 02:36:43.537150
2023-07-26,103,2,23.22,on_time,2026-01-21 02:36:43.537150
2023-07-27,103,1,19.77,late,2026-01-21 02:36:43.537150
2023-07-28,103,1,23.02,on_time,2026-01-21 02:36:43.537150
2023-07-29,103,1,13.55,on_time,2026-01-21 02:36:43.537150
2023-07-30,103,1,23.61,late,2026-01-21 02:36:43.537150
2023-07-31,103,1,28.46,on_time,2026-01-21 02:36:43.537150
2023-08-01,103,1,18.99,on_time,2026-01-21 02:36:43.537150
2023-08-02,103,1,25.42,late,2026-01-21 02:36:43.537150
2023-08-03,103,1,15.55,on_time,2026-01-21 02:36:43.537150
2023-08-04,103,1,22.42,on_time,2026-01-21 02:36:43.537150
2023-08-05,103,1,17.21,on_time,2026-01-21 02:36:43.537150
2023-08-06,103,1,26.03,on_time,2026-01-21 02:36:43.537150
2023-08-07,103,1,17.32,on_time,2026-01-21 02:36:43.537150
2023-08-08,103,1,24.2,on_time,2026-01-21 02:36:43.537150
2023-08-09,103,1,26.48,on_time,2026-01-21 02:36:43.538151
2023-08-10,103,1,22.49,on_time,2026-01-21 02:36:43.538151
2023-08-11,103,1,30.0,on_time,2026-01-21 02:36:43.538151
2023-08-12,103,1,15.08,on_time,2026-01-21 02:36:43.538151
2023-08-13,103,1,14.21,on_time,2026-01-21 02:36:43.538151
2023-08-14,103,1,13.15,on_time,2026-01-21 02:36:43.538151
2023-08-15,103,1,12.31,on_time,2026-01-21 02:36:43.538151
2023-08-16,103,1,27.73,on_time,2026-01-21 02:36:43.538151
2023-08-17,103,1,19.75,on_time,2026-01-21 02:36:43.538151
2023-08-18,103,1,23.28,on_time,2026-01-21 02:36:43.538151
2023-08-19,103,1,23.61,on_time,2026-01-21 02:36:43.538151
2023-08-20,103,1,20.35,on_time,2026-01-21 02:36:43.538151
2023-08-21,103,1,30.06,on_time,2026-01-21 02:36:43.538151
2023-08-22,103,1,22.69,on_time,2026-01-21 02:36:43.538151
2023-08-23,103,1,22.64,on_time,2026-01-21 02:36:43.538151
2023-08-24,103,2,12.75,on_time,2026-01-21 02:36:43.538151
2023-08-25,103,1,30.45,on_time,2026-01-21 02:36:43.538151
2023-08-26,103,2,25.41,on_time,2026-01-21 02:36:43.538151
2023-08-27,103,1,16.4,late,2026-01-21 02:36:43.538151
2023-08-28,103,1,21.53,on_time,2026-01-21 02:36:43.538151
2023-08-29,103,1,32.22,on_time,2026-01-21 02:36:43.538151
2023-08-30,103,1,16.29,on_time,2026-01-21 02:36:43.538151
2023-08-31,103,1,17.69,on_time,2026-01-21 02:36:43.538151
2023-09-01,103,1,16.44,on_time,2026-01-21 02:36:43.538151
2023-09-02,103,1,29.12,on_time,2026-01-21 02:36:43.538151
2023-09-03,103,1,12.21,on_time,2026-01-21 02:36:43.538151
2023-09-04,103,1,30.17,on_time,2026-01-21 02:36:43.538151
2023-09-05,103,1,26.67,late,2026-01-21 02:36:43.538151
2023-09-06,103,1,16.3,on_time,2026-01-21 02:36:43.538151
2023-09-07,103,1,11.73,on_time,2026-01-21 02:36:43.538151
2023-09-08,103,1,20.87,late,2026-01-21 02:36:43.538151
2023-09-09,103,1,16.47,on_time,2026-01-21 02:36:43.538151
2023-09-10,103,1,21.34,on_time,2026-01-21 02:36:43.538151
2023-09-11,103,1,15.19,late,2026-01-21 02:36:43.538151
2023-09-12,103,1,24.17,on_time,2026-01-21 02:36:43.538151
2023-09-13,103,1,16.7,on_time,2026-01-21 02:36:43.538151
2023-09-14,103,1,29.43,on_time,2026-01-21 02:36:43.538151
2023-09-15,103,1,14.96,on_time,2026-01-21 02:36:43.538151
2023-09-16,103,1,26.94,on_time,2026-01-21 02:36:43.538151
2023-09-17,103,1,13.72,late,2026-01-21 02:36:43.538151
